time_s,cell_voltage_V,pack_current_A,pump_current_A,ambient_temperature_C,surface_left_true_C,surface_left_sensor_C,surface_right_C,cell_mean_temperature_C,anomaly_coolant_pump_failure,anomaly_single_cell_thermal_runaway,anomaly_temperature_sensor_bias,anomaly_labels
102.2,3.7974,-39.8822,2.1000,24.5264,27.9250,27.9250,27.9904,28.0000,0,0,0,normal
102.3,3.7972,-39.8896,2.1000,24.5260,28.0764,28.0764,27.9706,28.0000,0,0,0,normal
102.4,3.7971,-39.8971,2.1000,24.5257,27.9929,27.9929,27.9682,28.0000,0,0,0,normal
102.5,3.7970,-39.9048,2.1000,24.5254,27.9617,27.9617,28.0011,28.0000,0,0,0,normal
102.6,3.7969,-39.9125,2.1000,24.5250,27.9235,27.9235,27.8747,28.0000,0,0,0,normal
102.7,3.7968,-39.9204,2.1000,24.5247,28.1135,28.1135,28.0322,28.0000,0,0,0,normal
102.8,3.7966,-39.9283,2.1000,24.5244,28.0593,28.0593,28.0625,28.0000,0,0,0,normal
102.9,3.7965,-39.9363,2.1000,24.5240,28.0396,28.0396,27.9578,28.0000,0,0,0,normal
103.0,3.7964,-39.9444,2.1000,24.5237,27.9290,27.9290,28.0547,28.0000,0,0,0,normal
103.1,3.7963,-39.9526,2.1000,24.5234,28.0244,28.0244,27.9588,28.0000,0,0,0,normal
103.2,3.7962,-39.9608,2.1000,24.5230,28.0654,28.0654,27.8702,28.0000,0,0,0,normal
103.3,3.7960,-39.9690,2.1000,24.5227,28.2038,28.2038,28.0248,28.0000,0,0,0,normal
103.4,3.7959,-39.9773,2.1000,24.5223,28.0129,28.0129,28.0178,28.0000,0,0,0,normal
103.5,3.7958,-39.9856,2.1000,24.5220,28.1056,28.1056,27.9521,28.0000,0,0,0,normal
103.6,3.7957,-39.9940,2.1000,24.5217,28.0062,28.0062,27.9770,28.0000,0,0,0,normal
103.7,3.7956,-40.0023,2.1000,24.5213,27.9537,27.9537,28.0356,28.0000,0,0,0,normal
103.8,3.7954,-40.0106,2.1000,24.5210,28.0109,28.0109,27.9968,28.0000,0,0,0,normal
103.9,3.7953,-40.0189,2.1000,24.5207,27.9461,27.9461,27.9374,28.0000,0,0,0,normal
104.0,3.7952,-40.0272,2.1000,24.5203,28.0644,28.0644,28.0206,28.0000,0,0,0,normal
104.1,3.7951,-40.0355,2.1000,24.5200,27.9803,27.9803,28.0357,28.0000,0,0,0,normal
104.2,3.7950,-40.0437,2.1000,24.5196,27.9305,27.9305,27.9655,28.0000,0,0,0,normal
104.3,3.7948,-40.0519,2.1000,24.5193,27.9922,27.9922,27.9483,28.0000,0,0,0,normal
104.4,3.7947,-40.0600,2.1000,24.5190,27.9936,27.9936,27.8342,28.0000,0,0,0,normal
104.5,3.7946,-40.0681,2.1000,24.5186,28.1561,28.1561,27.9363,28.0000,0,0,0,normal
104.6,3.7945,-40.0761,2.1000,24.5183,27.9613,27.9613,27.9707,28.0000,0,0,0,normal
104.7,3.7944,-40.0840,2.1000,24.5180,28.1729,28.1729,28.0750,28.0000,0,0,0,normal
104.8,3.7942,-40.0918,2.1000,24.5176,27.9695,27.9695,28.0396,28.0000,0,0,0,normal
104.9,3.7941,-40.0995,2.1000,24.5173,28.0257,28.0257,27.9393,28.0000,0,0,0,normal
105.0,3.7940,-40.1070,2.1000,24.5169,27.9265,27.9265,28.1074,28.0000,0,0,0,normal
105.1,3.7939,-40.1145,2.1000,24.5166,28.0109,28.0109,27.8756,28.0000,0,0,0,normal
105.2,3.7938,-40.1219,2.1000,24.5163,27.8873,27.8873,28.0309,28.0000,0,0,0,normal
105.3,3.7936,-40.1291,2.1000,24.5159,27.8182,27.8182,27.9092,28.0000,0,0,0,normal
105.4,3.7935,-40.1361,2.1000,24.5156,28.0138,28.0138,28.0055,28.0000,0,0,0,normal
105.5,3.7934,-40.1430,2.1000,24.5152,28.0737,28.0737,27.9628,28.0000,0,0,0,normal
105.6,3.7933,-40.1498,2.1000,24.5149,27.9689,27.9689,28.1427,28.0000,0,0,0,normal
105.7,3.7932,-40.1564,2.1000,24.5146,28.0075,28.0075,28.0433,28.0000,0,0,0,normal
105.8,3.7930,-40.1628,2.1000,24.5142,27.9283,27.9283,28.0917,28.0000,0,0,0,normal
105.9,3.7929,-40.1690,2.1000,24.5139,27.9885,27.9885,27.9833,28.0000,0,0,0,normal
106.0,3.7928,-40.1751,2.1000,24.5135,28.0456,28.0456,27.9777,28.0000,0,0,0,normal
106.1,3.7927,-40.1809,2.1000,24.5132,27.9976,27.9976,27.9741,28.0000,0,0,0,normal
106.2,3.7926,-40.1866,2.1000,24.5129,27.9889,27.9889,27.9732,28.0000,0,0,0,normal
106.3,3.7924,-40.1920,2.1000,24.5125,28.0540,28.0540,27.9582,28.0000,0,0,0,normal
106.4,3.7923,-40.1972,2.1000,24.5122,28.0622,28.0622,28.0906,28.0000,0,0,0,normal
106.5,3.7922,-40.2023,2.1000,24.5118,28.0153,28.0153,27.9990,28.0000,0,0,0,normal
106.6,3.7921,-40.2070,2.1000,24.5115,28.0000,28.0000,28.0596,28.0000,0,0,0,normal
106.7,3.7920,-40.2116,2.1000,24.5111,27.8469,27.8469,27.9723,28.0000,0,0,0,normal
106.8,3.7918,-40.2159,2.1000,24.5108,28.0733,28.0733,27.9918,28.0000,0,0,0,normal
106.9,3.7917,-40.2200,2.1000,24.5105,27.9299,27.9299,27.9607,28.0000,0,0,0,normal
107.0,3.7916,-40.2238,2.1000,24.5101,27.9315,27.9315,28.0040,28.0000,0,0,0,normal
107.1,3.7915,-40.2274,2.1000,24.5098,27.9172,27.9172,28.0820,28.0000,0,0,0,normal
107.2,3.7914,-40.2308,2.1000,24.5094,28.0308,28.0308,27.8885,28.0000,0,0,0,normal
107.3,3.7912,-40.2338,2.1000,24.5091,27.9686,27.9686,28.0271,28.0000,0,0,0,normal
107.4,3.7911,-40.2366,2.1000,24.5088,27.9777,27.9777,28.0579,28.0000,0,0,0,normal
107.5,3.7910,-40.2392,2.1000,24.5084,27.9957,27.9957,27.8999,28.0000,0,0,0,normal
107.6,3.7909,-40.2415,2.1000,24.5081,28.1830,28.1830,28.0179,28.0000,0,0,0,normal
107.7,3.7908,-40.2435,2.1000,24.5077,28.0085,28.0085,27.9704,28.0000,0,0,0,normal
107.8,3.7906,-40.2453,2.1000,24.5074,28.1236,28.1236,28.0768,28.0000,0,0,0,normal
107.9,3.7905,-40.2467,2.1000,24.5070,27.9925,27.9925,27.9443,28.0000,0,0,0,normal
108.0,3.7904,-40.2479,2.1000,24.5067,27.9356,27.9356,28.0210,28.0000,0,0,0,normal
108.1,3.7903,-40.2489,2.1000,24.5064,27.9699,27.9699,27.9860,28.0000,0,0,0,normal
108.2,3.7902,-40.2495,2.1000,24.5060,27.9995,27.9995,27.9301,28.0000,0,0,0,normal
108.3,3.7900,-40.2499,2.1000,24.5057,27.9440,27.9440,27.9596,28.0000,0,0,0,normal
108.4,3.7899,-40.2500,2.1000,24.5053,27.9649,27.9649,28.0565,28.0000,0,0,0,normal
108.5,3.7898,-40.2498,2.1000,24.5050,27.9290,27.9290,27.9710,28.0000,0,0,0,normal
108.6,3.7897,-40.2494,2.1000,24.5046,28.0411,28.0411,27.9562,28.0000,0,0,0,normal
108.7,3.7896,-40.2486,2.1000,24.5043,27.9560,27.9560,28.0256,28.0000,0,0,0,normal
108.8,3.7894,-40.2476,2.1000,24.5040,27.9714,27.9714,27.9372,28.0000,0,0,0,normal
108.9,3.7893,-40.2463,2.1000,24.5036,27.9847,27.9847,28.0028,28.0000,0,0,0,normal
109.0,3.7892,-40.2448,2.1000,24.5033,27.9492,27.9492,27.9240,28.0000,0,0,0,normal
109.1,3.7891,-40.2429,2.1000,24.5029,28.1042,28.1042,28.0247,28.0000,0,0,0,normal
109.2,3.7890,-40.2408,2.1000,24.5026,27.7748,27.7748,27.8960,28.0000,0,0,0,normal
109.3,3.7888,-40.2385,2.1000,24.5022,27.9418,27.9418,27.9130,28.0000,0,0,0,normal
109.4,3.7887,-40.2358,2.1000,24.5019,28.0218,28.0218,27.8981,28.0000,0,0,0,normal
109.5,3.7886,-40.2329,2.1000,24.5016,27.9930,27.9930,28.0214,28.0000,0,0,0,normal
109.6,3.7885,-40.2298,2.1000,24.5012,28.0385,28.0385,28.0167,28.0000,0,0,0,normal
109.7,3.7884,-40.2264,2.1000,24.5009,27.9381,27.9381,28.0477,28.0000,0,0,0,normal
109.8,3.7882,-40.2227,2.1000,24.5005,27.9889,27.9889,27.9939,28.0000,0,0,0,normal
109.9,3.7881,-40.2188,2.1000,24.5002,28.1581,28.1581,27.9005,28.0000,0,0,0,normal
110.0,3.7880,-40.2146,0.0000,24.4998,27.9574,27.9574,28.0424,28.3901,1,0,0,coolant_pump_failure
110.1,3.7851,-40.2102,0.0000,24.4995,28.5610,28.5610,28.2687,28.0727,1,0,0,coolant_pump_failure
110.2,3.7821,-40.2056,0.0000,24.4992,29.0198,29.0198,28.4163,28.1455,1,0,0,coolant_pump_failure
110.3,3.7792,-40.2008,0.0000,24.4988,29.3762,29.3762,28.7796,28.2182,1,0,0,coolant_pump_failure
110.4,3.7762,-40.1957,0.0000,24.4985,30.0070,30.0070,28.9847,28.2909,1,0,0,coolant_pump_failure
110.5,3.7733,-40.1904,0.0000,24.4981,30.6128,30.6128,29.0798,28.3636,1,0,0,coolant_pump_failure
110.6,3.7704,-40.1849,0.0000,24.4978,30.9529,30.9529,29.3817,28.4364,1,0,0,coolant_pump_failure
110.7,3.7674,-40.1792,0.0000,24.4974,31.3197,31.3197,29.6192,28.5091,1,0,0,coolant_pump_failure
110.8,3.7645,-40.1733,0.0000,24.4971,31.9234,31.9234,29.7688,28.5818,1,0,0,coolant_pump_failure
110.9,3.7616,-40.1672,0.0000,24.4968,32.3373,32.3373,30.0390,28.6545,1,0,0,coolant_pump_failure
111.0,3.7586,-40.1609,0.0000,24.4964,32.7817,32.7817,30.2947,28.7273,1,0,0,coolant_pump_failure
111.1,3.7557,-40.1544,0.0000,24.4961,33.2464,33.2464,30.4959,28.8000,1,0,0,coolant_pump_failure
111.2,3.7527,-40.1478,0.0000,24.4957,33.9917,33.9917,30.6986,28.8727,1,0,0,coolant_pump_failure
111.3,3.7498,-40.1410,0.0000,24.4954,34.1804,34.1804,30.9439,28.9455,1,0,0,coolant_pump_failure
111.4,3.7469,-40.1340,0.0000,24.4950,34.6311,34.6311,31.2661,29.0182,1,0,0,coolant_pump_failure
111.5,3.7439,-40.1269,0.0000,24.4947,35.2794,35.2794,31.4507,29.0909,1,0,0,coolant_pump_failure
111.6,3.7410,-40.1197,0.0000,24.4944,35.6465,35.6465,31.6623,29.1636,1,0,0,coolant_pump_failure
111.7,3.7381,-40.1123,0.0000,24.4940,36.1189,36.1189,31.8936,29.2364,1,0,0,coolant_pump_failure
111.8,3.7351,-40.1048,0.0000,24.4937,36.6522,36.6522,32.1189,29.3091,1,0,0,coolant_pump_failure
111.9,3.7322,-40.0972,0.0000,24.4933,37.1351,37.1351,32.3145,29.3818,1,0,0,coolant_pump_failure
112.0,3.7292,-40.0894,0.0000,24.4930,37.5369,37.5369,32.5522,29.4545,1,0,0,coolant_pump_failure
112.1,3.7263,-40.0816,0.0000,24.4927,38.0452,38.0452,32.6906,29.5273,1,0,0,coolant_pump_failure
112.2,3.7234,-40.0737,0.0000,24.4923,38.5990,38.5990,33.0618,29.6000,1,0,0,coolant_pump_failure
112.3,3.7204,-40.0657,0.0000,24.4920,39.0194,39.0194,33.1940,29.6727,1,0,0,coolant_pump_failure
112.4,3.7175,-40.0576,0.0000,24.4916,39.5432,39.5432,33.4709,29.7455,1,0,0,coolant_pump_failure
112.5,3.7145,-40.0494,0.0000,24.4913,39.9934,39.9934,33.6196,29.8182,1,0,0,coolant_pump_failure
112.6,3.7116,-40.0413,0.0000,24.4909,40.4826,40.4826,33.9616,29.8909,1,0,0,coolant_pump_failure
112.7,3.7087,-40.0330,0.0000,24.4906,40.9597,40.9597,34.0628,29.9636,1,0,0,coolant_pump_failure
112.8,3.7057,-40.0247,0.0000,24.4903,41.5804,41.5804,34.3991,30.0364,1,0,0,coolant_pump_failure
112.9,3.7028,-40.0164,0.0000,24.4899,42.0361,42.0361,34.6349,30.1091,1,0,0,coolant_pump_failure
113.0,3.6999,-40.0081,0.0000,24.4896,42.3372,42.3372,34.8861,30.1818,1,0,0,coolant_pump_failure
113.1,3.6969,-39.9998,0.0000,24.4892,42.9095,42.9095,35.0176,30.2545,1,0,0,coolant_pump_failure
113.2,3.6940,-39.9914,0.0000,24.4889,43.4735,43.4735,35.2090,30.3273,1,0,0,coolant_pump_failure
113.3,3.6910,-39.9831,0.0000,24.4886,43.9294,43.9294,35.4369,30.4000,1,0,0,coolant_pump_failure
113.4,3.6881,-39.9748,0.0000,24.4882,44.3333,44.3333,35.7163,30.4727,1,0,0,coolant_pump_failure
113.5,3.6852,-39.9665,0.0000,24.4879,45.0186,45.0186,35.9200,30.5455,1,0,0,coolant_pump_failure
113.6,3.6822,-39.9583,0.0000,24.4875,45.3116,45.3116,36.1355,30.6182,1,0,0,coolant_pump_failure
113.7,3.6793,-39.9501,0.0000,24.4872,45.8386,45.8386,36.5243,30.6909,1,0,0,coolant_pump_failure
113.8,3.6763,-39.9420,0.0000,24.4868,46.2777,46.2777,36.7112,30.7636,1,0,0,coolant_pump_failure
113.9,3.6734,-39.9339,0.0000,24.4865,46.7907,46.7907,36.9021,30.8364,1,0,0,coolant_pump_failure
114.0,3.6705,-39.9259,0.0000,24.4862,47.2172,47.2172,37.0620,30.9091,1,0,0,coolant_pump_failure
114.1,3.6675,-39.9180,0.0000,24.4858,47.7334,47.7334,37.3151,30.9818,1,0,0,coolant_pump_failure
114.2,3.6646,-39.9102,0.0000,24.4855,48.2356,48.2356,37.3808,31.0545,1,0,0,coolant_pump_failure
114.3,3.6617,-39.9024,0.0000,24.4851,48.6925,48.6925,37.7776,31.1273,1,0,0,coolant_pump_failure
114.4,3.6587,-39.8948,0.0000,24.4848,49.1530,49.1530,37.9781,31.2000,1,0,0,coolant_pump_failure
114.5,3.6558,-39.8873,0.0000,24.4845,49.7100,49.7100,38.2728,31.2727,1,0,0,coolant_pump_failure
114.6,3.6528,-39.8799,0.0000,24.4841,50.3375,50.3375,38.3778,31.3455,1,0,0,coolant_pump_failure
114.7,3.6499,-39.8727,0.0000,24.4838,50.7422,50.7422,38.6968,31.4182,1,0,0,coolant_pump_failure
114.8,3.6470,-39.8656,0.0000,24.4834,51.3443,51.3443,38.9693,31.4909,1,0,0,coolant_pump_failure
114.9,3.6440,-39.8587,0.0000,24.4831,51.6926,51.6926,39.1291,31.5636,1,0,0,coolant_pump_failure
115.0,3.6411,-39.8519,0.0000,24.4828,52.0603,52.0603,39.2936,31.6364,1,0,0,coolant_pump_failure
115.1,3.6382,-39.8452,0.0000,24.4824,52.5168,52.5168,39.5845,31.7091,1,0,0,coolant_pump_failure
115.2,3.6352,-39.8388,0.0000,24.4821,52.9524,52.9524,39.8799,31.7818,1,0,0,coolant_pump_failure
115.3,3.6323,-39.8325,0.0000,24.4817,53.3825,53.3825,40.0503,31.8545,1,0,0,coolant_pump_failure
115.4,3.6293,-39.8264,0.0000,24.4814,53.9228,53.9228,40.3188,31.9273,1,0,0,coolant_pump_failure
115.5,3.6264,-39.8205,0.0000,24.4811,54.4688,54.4688,40.4748,32.0000,1,0,0,coolant_pump_failure
115.6,3.6235,-39.8148,0.0000,24.4807,55.0127,55.0127,40.7014,32.0727,1,0,0,coolant_pump_failure
115.7,3.6205,-39.8093,0.0000,24.4804,55.4742,55.4742,40.9754,32.1455,1,0,0,coolant_pump_failure
115.8,3.6176,-39.8040,0.0000,24.4801,55.9459,55.9459,41.1246,32.2182,1,0,0,coolant_pump_failure
115.9,3.6146,-39.7990,0.0000,24.4797,56.4779,56.4779,41.5375,32.2909,1,0,0,coolant_pump_failure
116.0,3.6117,-39.7941,0.0000,24.4794,56.8334,56.8334,41.5733,32.3636,1,0,0,coolant_pump_failure
116.1,3.6088,-39.7895,0.0000,24.4790,57.3172,57.3172,41.8260,32.4364,1,0,0,coolant_pump_failure
116.2,3.6058,-39.7851,0.0000,24.4787,57.9858,57.9858,42.1027,32.5091,1,0,0,coolant_pump_failure
116.3,3.6029,-39.7810,0.0000,24.4784,58.3650,58.3650,42.3058,32.5818,1,0,0,coolant_pump_failure
116.4,3.6000,-39.7771,0.0000,24.4780,58.8809,58.8809,42.5761,32.6545,1,0,0,coolant_pump_failure
116.5,3.5970,-39.7734,0.0000,24.4777,59.3373,59.3373,42.7005,32.7273,1,0,0,coolant_pump_failure
116.6,3.5941,-39.7701,0.0000,24.4774,59.7909,59.7909,43.0723,32.8000,1,0,0,coolant_pump_failure
116.7,3.5911,-39.7669,0.0000,24.4770,60.3547,60.3547,43.2541,32.8727,1,0,0,coolant_pump_failure
116.8,3.5882,-39.7640,0.0000,24.4767,60.6898,60.6898,43.4617,32.9455,1,0,0,coolant_pump_failure
116.9,3.5853,-39.7614,0.0000,24.4763,61.1955,61.1955,43.6521,33.0182,1,0,0,coolant_pump_failure
117.0,3.5823,-39.7591,0.0000,24.4760,61.8072,61.8072,43.9075,33.0909,1,0,0,coolant_pump_failure
117.1,3.5794,-39.7570,0.0000,24.4757,62.1755,62.1755,44.1201,33.1636,1,0,0,coolant_pump_failure
117.2,3.5765,-39.7551,0.0000,24.4753,62.7563,62.7563,44.4052,33.2364,1,0,0,coolant_pump_failure
117.3,3.5735,-39.7536,0.0000,24.4750,63.2232,63.2232,44.5331,33.3091,1,0,0,coolant_pump_failure
117.4,3.5706,-39.7523,0.0000,24.4747,63.6360,63.6360,44.8169,33.3818,1,0,0,coolant_pump_failure
117.5,3.5676,-39.7513,0.0000,24.4743,64.1069,64.1069,45.0254,33.4545,1,0,0,coolant_pump_failure
117.6,3.5647,-39.7506,0.0000,24.4740,64.5517,64.5517,45.4203,33.5273,1,0,0,coolant_pump_failure
117.7,3.5618,-39.7502,0.0000,24.4737,65.1241,65.1241,45.5359,33.6000,1,0,0,coolant_pump_failure
117.8,3.5588,-39.7500,0.0000,24.4733,65.7297,65.7297,45.6147,33.6727,1,0,0,coolant_pump_failure
117.9,3.5559,-39.7501,0.0000,24.4730,66.2257,66.2257,46.0187,33.7455,1,0,0,coolant_pump_failure
118.0,3.5529,-39.7505,0.0000,24.4727,66.6833,66.6833,46.2458,33.8182,1,0,0,coolant_pump_failure
118.1,3.5500,-39.7512,0.0000,24.4723,67.0607,67.0607,46.4360,33.8909,1,0,0,coolant_pump_failure
118.2,3.5471,-39.7521,0.0000,24.4720,67.4560,67.4560,46.6269,33.9636,1,0,0,coolant_pump_failure
118.3,3.5441,-39.7533,0.0000,24.4717,67.9051,67.9051,46.8592,34.0364,1,0,0,coolant_pump_failure
118.4,3.5412,-39.7548,0.0000,24.4713,68.3112,68.3112,47.0098,34.1091,1,0,0,coolant_pump_failure
118.5,3.5383,-39.7566,0.0000,24.4710,68.8948,68.8948,47.3600,34.1818,1,0,0,coolant_pump_failure
118.6,3.5353,-39.7586,0.0000,24.4707,69.4691,69.4691,47.4999,34.2545,1,0,0,coolant_pump_failure
118.7,3.5324,-39.7609,0.0000,24.4703,69.8209,69.8209,47.7861,34.3273,1,0,0,coolant_pump_failure
118.8,3.5294,-39.7635,0.0000,24.4700,70.4014,70.4014,48.0082,34.4000,1,0,0,coolant_pump_failure
118.9,3.5265,-39.7663,0.0000,24.4697,70.9095,70.9095,48.1344,34.4727,1,0,0,coolant_pump_failure
119.0,3.5236,-39.7694,0.0000,24.4693,71.4682,71.4682,48.3859,34.5455,1,0,0,coolant_pump_failure
119.1,3.5206,-39.7728,0.0000,24.4690,71.8098,71.8098,48.5743,34.6182,1,0,0,coolant_pump_failure
119.2,3.5177,-39.7764,0.0000,24.4687,72.2943,72.2943,48.8611,34.6909,1,0,0,coolant_pump_failure
119.3,3.5147,-39.7802,0.0000,24.4683,72.9388,72.9388,49.1585,34.7636,1,0,0,coolant_pump_failure
119.4,3.5118,-39.7843,0.0000,24.4680,73.3326,73.3326,49.5429,34.8364,1,0,0,coolant_pump_failure
119.5,3.5089,-39.7886,0.0000,24.4677,73.8259,73.8259,49.5254,34.9091,1,0,0,coolant_pump_failure
119.6,3.5059,-39.7932,0.0000,24.4674,74.1865,74.1865,49.9191,34.9818,1,0,0,coolant_pump_failure
119.7,3.5030,-39.7980,0.0000,24.4670,74.6883,74.6883,49.9502,35.0545,1,0,0,coolant_pump_failure
119.8,3.5001,-39.8030,0.0000,24.4667,75.2754,75.2754,50.3591,35.1273,1,0,0,coolant_pump_failure
119.9,3.4971,-39.8083,0.0000,24.4664,75.6950,75.6950,50.4677,35.2000,1,0,0,coolant_pump_failure
120.0,3.4942,-39.8137,0.0000,24.4660,76.1884,76.1884,50.6435,31.5786,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.1,3.4912,-39.8194,0.0000,24.4657,76.7100,76.7100,50.8828,35.3455,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.2,3.4883,-39.8252,0.0000,24.4654,77.1267,77.1267,51.1728,35.4182,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.3,3.4854,-39.8313,0.0000,24.4650,77.7183,77.7183,51.4629,35.4909,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.4,3.4824,-39.8375,0.0000,24.4647,78.1079,78.1079,51.6161,35.5636,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.5,3.4795,-39.8440,0.0000,24.4644,78.6841,78.6841,51.8241,35.6364,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.6,3.4766,-39.8506,0.0000,24.4641,79.1277,79.1277,52.1507,35.7091,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.7,3.4736,-39.8573,0.0000,24.4637,79.5009,79.5009,52.3065,35.7818,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.8,3.4707,-39.8642,0.0000,24.4634,80.0718,80.0718,52.6004,35.8545,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
120.9,3.4677,-39.8713,0.0000,24.4631,80.5945,80.5945,52.8070,35.9273,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.0,3.4648,-39.8785,0.0000,24.4628,81.0349,81.0349,52.8926,36.0000,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.1,3.4619,-39.8859,0.0000,24.4624,81.3858,81.3858,53.1826,36.0727,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.2,3.4589,-39.8934,0.0000,24.4621,81.9282,81.9282,53.4583,36.1455,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.3,3.4560,-39.9010,0.0000,24.4618,82.5010,82.5010,53.7333,36.2182,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.4,3.4530,-39.9087,0.0000,24.4615,82.9981,82.9981,53.8469,36.2909,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.5,3.4501,-39.9165,0.0000,24.4611,83.5169,83.5169,54.1341,36.3636,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.6,3.4472,-39.9244,0.0000,24.4608,83.8539,83.8539,54.3832,36.4364,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.7,3.4442,-39.9323,0.0000,24.4605,84.3658,84.3658,54.6612,36.5091,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.8,3.4413,-39.9404,0.0000,24.4602,84.7682,84.7682,54.8338,36.5818,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
121.9,3.4384,-39.9485,0.0000,24.4598,85.3566,85.3566,54.9559,36.6545,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.0,3.4354,-39.9567,0.0000,24.4595,85.8719,85.8719,55.1758,36.7273,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.1,3.4325,-39.9649,0.0000,24.4592,86.3953,86.3953,55.4409,36.8000,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.2,3.4295,-39.9732,0.0000,24.4589,86.8114,86.8114,55.6412,36.8727,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.3,3.4266,-39.9815,0.0000,24.4585,87.4234,87.4234,55.8880,36.9455,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.4,3.4237,-39.9898,0.0000,24.4582,87.7737,87.7737,56.1200,37.0182,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.5,3.4207,-39.9982,0.0000,24.4579,88.1010,88.1010,56.5218,37.0909,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.6,3.4178,-40.0065,0.0000,24.4576,88.7410,88.7410,56.6675,37.1636,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.7,3.4149,-40.0148,0.0000,24.4573,89.1933,89.1933,56.9111,37.2364,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.8,3.4119,-40.0231,0.0000,24.4569,89.7205,89.7205,57.1939,37.3091,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
122.9,3.4090,-40.0314,0.0000,24.4566,90.1415,90.1415,57.3702,37.3818,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.0,3.4060,-40.0397,0.0000,24.4563,90.6637,90.6637,57.5495,37.4545,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.1,3.4031,-40.0479,0.0000,24.4560,91.0203,91.0203,57.7028,37.5273,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.2,3.4002,-40.0560,0.0000,24.4557,91.5584,91.5584,58.0724,37.6000,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.3,3.3972,-40.0641,0.0000,24.4553,92.0380,92.0380,58.2210,37.6727,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.4,3.3943,-40.0721,0.0000,24.4550,92.6030,92.6030,58.4400,37.7455,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.5,3.3913,-40.0801,0.0000,24.4547,93.0948,93.0948,58.6749,37.8182,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.6,3.3884,-40.0879,0.0000,24.4544,93.4715,93.4715,58.8604,37.8909,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.7,3.3855,-40.0957,0.0000,24.4541,93.9881,93.9881,59.1660,37.9636,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.8,3.3825,-40.1033,0.0000,24.4538,94.3164,94.3164,59.2902,38.0364,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
123.9,3.3796,-40.1108,0.0000,24.4534,94.9993,94.9993,59.5965,38.1091,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.0,3.3767,-40.1182,0.0000,24.4531,95.4468,95.4468,59.8174,38.1818,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.1,3.3737,-40.1255,0.0000,24.4528,95.9896,95.9896,59.9806,38.2545,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.2,3.3708,-40.1326,0.0000,24.4525,96.5005,96.5005,60.3429,38.3273,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.3,3.3678,-40.1396,0.0000,24.4522,96.9749,96.9749,60.5635,38.4000,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.4,3.3649,-40.1465,0.0000,24.4519,97.4728,97.4728,60.7468,38.4727,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.5,3.3620,-40.1531,0.0000,24.4516,97.7616,97.7616,60.9429,38.5455,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.6,3.3590,-40.1596,0.0000,24.4512,98.2790,98.2790,61.1539,38.6182,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
124.7,3.3561,-40.1660,0.0000,24.4509,98.7772,98.7772,61.3370,38.6909,1,1,0,coolant_pump_failure;single_cell_thermal_runaway
